"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"425","NWT","sdl",1982-09-06,10,NA,0,NA,5
"426","NWT","sdl",1982-09-07,11,NA,1,NA,6
"427","NWT","sdl",1982-09-08,6,NA,2,NA,4
"428","NWT","sdl",1982-09-09,11,NA,3,NA,7
"429","NWT","sdl",1982-09-10,11,NA,3,NA,7
"430","NWT","sdl",1982-09-11,3,NA,-3,NA,0
"431","NWT","sdl",1982-09-12,0,NA,-4,NA,-2
"432","NWT","sdl",1982-09-13,-1,NA,-6,NA,-3.5
"433","NWT","sdl",1982-09-14,-3,NA,-7,NA,-5
"434","NWT","sdl",1982-09-15,4,NA,-4,NA,0
"435","NWT","sdl",1982-09-16,9,NA,1,NA,5
"436","NWT","sdl",1982-09-17,6,NA,-1,NA,2.5
"437","NWT","sdl",1982-09-18,7,NA,-1,NA,3
"438","NWT","sdl",1982-09-19,4,NA,-3,NA,0.5
"439","NWT","sdl",1982-09-20,6,NA,-2,NA,2
"440","NWT","sdl",1982-09-21,9,NA,1,NA,5
"441","NWT","sdl",1982-09-22,9,NA,1,NA,5
"442","NWT","sdl",1982-09-23,9,NA,1,NA,5
"443","NWT","sdl",1982-09-24,8,NA,0,NA,4
"444","NWT","sdl",1982-09-25,6,NA,2,NA,4
"445","NWT","sdl",1982-09-26,7,NA,2,NA,4.5
"446","NWT","sdl",1982-09-27,9,NA,-3,NA,3
"447","NWT","sdl",1982-09-28,-3,NA,-7,NA,-5
"448","NWT","sdl",1982-09-29,1,NA,-7,NA,-3
"449","NWT","sdl",1982-09-30,-1,NA,-7,NA,-4
"450","NWT","sdl",1982-10-01,2,NA,-7,NA,-2.5
"451","NWT","sdl",1982-10-02,2,NA,-9,NA,-3.5
"452","NWT","sdl",1982-10-03,6,NA,0,NA,3
"453","NWT","sdl",1982-10-04,6,NA,-1,NA,2.5
"454","NWT","sdl",1982-10-05,5,NA,-9,NA,-2
"455","NWT","sdl",1982-10-06,1,NA,-10,NA,-4.5
"456","NWT","sdl",1982-10-07,9,NA,-1,NA,4
"457","NWT","sdl",1982-10-08,-1,NA,-14,NA,-7.5
"458","NWT","sdl",1982-10-09,-11,NA,-14,NA,-12.5
"459","NWT","sdl",1982-10-10,-4,NA,-13,NA,-8.5
"460","NWT","sdl",1982-10-11,-6,NA,-12,NA,-9
"461","NWT","sdl",1982-10-12,-5,NA,-11,NA,-8
"462","NWT","sdl",1982-10-13,-5,NA,-10,NA,-7.5
"463","NWT","sdl",1982-10-14,2,NA,-7,NA,-2.5
"464","NWT","sdl",1982-10-15,4,NA,-4,NA,0
"465","NWT","sdl",1982-10-16,0,NA,-2,NA,-1
"466","NWT","sdl",1982-10-17,3,NA,-4,NA,-0.5
"467","NWT","sdl",1982-10-18,3,NA,-7,NA,-2
"468","NWT","sdl",1982-10-19,-7,NA,-16,NA,-11.5
"469","NWT","sdl",1982-10-20,-3,NA,-7,NA,-5
"470","NWT","sdl",1982-10-21,-1,NA,-7,NA,-4
"471","NWT","sdl",1982-10-22,0,NA,-5,NA,-2.5
"472","NWT","sdl",1982-10-23,2,NA,-4,NA,-1
"473","NWT","sdl",1982-10-24,5,NA,-2,NA,1.5
"474","NWT","sdl",1982-10-25,0,NA,-3,NA,-1.5
"475","NWT","sdl",1982-10-26,1,NA,-3,NA,-1
"476","NWT","sdl",1982-10-27,-4,NA,-15,NA,-9.5
"477","NWT","sdl",1982-10-28,-11,NA,-15,NA,-13
"478","NWT","sdl",1982-10-29,-5,NA,-12,NA,-8.5
"479","NWT","sdl",1982-10-30,-1,NA,-6,NA,-3.5
"480","NWT","sdl",1982-10-31,-5,NA,-7,NA,-6
"481","NWT","sdl",1982-11-01,-6,NA,-14,NA,-10
"482","NWT","sdl",1982-11-02,-13,NA,-18,NA,-15.5
"483","NWT","sdl",1982-11-03,-13,NA,-18,NA,-15.5
"484","NWT","sdl",1982-11-04,-8,NA,-15,NA,-11.5
"485","NWT","sdl",1982-11-05,-6,NA,-8,NA,-7
"486","NWT","sdl",1982-11-06,-2,NA,-8,NA,-5
"487","NWT","sdl",1982-11-07,-1,NA,-7,NA,-4
"488","NWT","sdl",1982-11-08,-1,NA,-5,NA,-3
"489","NWT","sdl",1982-11-09,-2,NA,-8,NA,-5
"490","NWT","sdl",1982-11-10,-2,NA,-9,NA,-5.5
"491","NWT","sdl",1982-11-11,-8,NA,-15,NA,-11.5
"492","NWT","sdl",1982-11-12,-10,NA,-18,NA,-14
"493","NWT","sdl",1982-11-13,-9,NA,-18,NA,-13.5
"494","NWT","sdl",1982-11-14,-3,NA,-19,NA,-11
"495","NWT","sdl",1982-11-15,-7,NA,-11,NA,-9
"496","NWT","sdl",1982-11-16,-6,NA,-12,NA,-9
"497","NWT","sdl",1982-11-17,-4,NA,-9,NA,-6.5
"498","NWT","sdl",1982-11-18,-4,NA,-7,NA,-5.5
"499","NWT","sdl",1982-11-19,-5,NA,-14,NA,-9.5
"500","NWT","sdl",1982-11-20,-13,NA,-15,NA,-14
"501","NWT","sdl",1982-11-21,-11,NA,-15,NA,-13
"502","NWT","sdl",1982-11-22,-11,NA,-18,NA,-14.5
"503","NWT","sdl",1982-11-23,-11,NA,-20,NA,-15.5
"504","NWT","sdl",1982-11-24,-2,NA,-11,NA,-6.5
"505","NWT","sdl",1982-11-25,-10,NA,-14,NA,-12
"506","NWT","sdl",1982-11-26,-1,NA,-14,NA,-7.5
"507","NWT","sdl",1982-11-27,-2,NA,-12,NA,-7
"508","NWT","sdl",1982-11-28,-9,NA,-13,NA,-11
"509","NWT","sdl",1982-11-29,-9,NA,-13,NA,-11
"510","NWT","sdl",1982-11-30,-5,NA,-13,NA,-9
"511","NWT","sdl",1982-12-01,-6,NA,-15,NA,-10.5
"512","NWT","sdl",1982-12-02,-15,NA,-16,NA,-15.5
"513","NWT","sdl",1982-12-03,-4,NA,-16,NA,-10
"514","NWT","sdl",1982-12-04,-3,NA,-12,NA,-7.5
"515","NWT","sdl",1982-12-05,-10,NA,-13,NA,-11.5
"516","NWT","sdl",1982-12-06,-3,NA,-13,NA,-8
"517","NWT","sdl",1982-12-07,-7,NA,-16,NA,-11.5
"518","NWT","sdl",1982-12-08,-3,NA,-9,NA,-6
"519","NWT","sdl",1982-12-09,-1,NA,-5,NA,-3
"520","NWT","sdl",1982-12-10,-1,NA,-9,NA,-5
"521","NWT","sdl",1982-12-11,-6,NA,-11,NA,-8.5
"522","NWT","sdl",1982-12-12,-4,NA,-7,NA,-5.5
"523","NWT","sdl",1982-12-13,-4,NA,-14,NA,-9
"524","NWT","sdl",1982-12-14,-15,NA,-19,NA,-17
"525","NWT","sdl",1982-12-15,-11,NA,-18,NA,-14.5
"526","NWT","sdl",1982-12-16,-4,NA,-10,NA,-7
"527","NWT","sdl",1982-12-17,-3,NA,-9,NA,-6
"528","NWT","sdl",1982-12-18,-9,NA,-18,NA,-13.5
"529","NWT","sdl",1982-12-19,-9,NA,-16,NA,-12.5
"530","NWT","sdl",1982-12-20,-4,NA,-9,NA,-6.5
"531","NWT","sdl",1982-12-21,-3,NA,-8,NA,-5.5
"532","NWT","sdl",1982-12-22,-5,NA,-10,NA,-7.5
"533","NWT","sdl",1982-12-23,-3,NA,-12,NA,-7.5
"534","NWT","sdl",1982-12-24,-12,NA,-18,NA,-15
"535","NWT","sdl",1982-12-25,-10,NA,-19,NA,-14.5
"536","NWT","sdl",1982-12-26,-3,NA,-15,NA,-9
"537","NWT","sdl",1982-12-27,-9,NA,-22,NA,-15.5
"538","NWT","sdl",1982-12-28,-21,NA,-25,NA,-23
"539","NWT","sdl",1982-12-29,-18,NA,-23,NA,-20.5
"540","NWT","sdl",1982-12-30,-17,NA,-23,NA,-20
"541","NWT","sdl",1982-12-31,-3,NA,-20,NA,-11.5
"542","NWT","sdl",1983-01-01,-5,NA,-13,NA,-9
"543","NWT","sdl",1983-01-02,-10,NA,-13,NA,-11.5
"544","NWT","sdl",1983-01-03,-9,NA,-14,NA,-11.5
"545","NWT","sdl",1983-01-04,-11,NA,-14,NA,-12.5
"546","NWT","sdl",1983-01-05,-7,NA,-10,NA,-8.5
"547","NWT","sdl",1983-01-06,-6,NA,-7,NA,-6.5
"548","NWT","sdl",1983-01-07,-8,NA,-10,NA,-9
"549","NWT","sdl",1983-01-08,-6,NA,-16,NA,-11
"550","NWT","sdl",1983-01-09,-16,NA,-20,NA,-18
"551","NWT","sdl",1983-01-10,-12,NA,-20,NA,-16
"552","NWT","sdl",1983-01-11,-5,NA,-12,NA,-8.5
"553","NWT","sdl",1983-01-12,-3,NA,-6,NA,-4.5
"554","NWT","sdl",1983-01-13,-3,NA,-5,NA,-4
"555","NWT","sdl",1983-01-14,-5.9,"2",-10.5,"2",-8.2
"556","NWT","sdl",1983-01-15,-3.6,"2",-10.9,"2",-7.3
"557","NWT","sdl",1983-01-16,-1,NA,-6,NA,-3.5
"558","NWT","sdl",1983-01-17,0,NA,-9,NA,-4.5
"559","NWT","sdl",1983-01-18,-7,NA,-12,NA,-9.5
"560","NWT","sdl",1983-01-19,-8,NA,-14,NA,-11
"561","NWT","sdl",1983-01-20,-4,NA,-14,NA,-9
"562","NWT","sdl",1983-01-21,-5,NA,-13,NA,-9
"563","NWT","sdl",1983-01-22,-4.1,"2",-14.5,"2",-9.3
"564","NWT","sdl",1983-01-23,-11,NA,-15,NA,-13
"565","NWT","sdl",1983-01-24,-8,NA,-16,NA,-12
"566","NWT","sdl",1983-01-25,-9,NA,-13,NA,-11
"567","NWT","sdl",1983-01-26,-5,NA,-14,NA,-9.5
"568","NWT","sdl",1983-01-27,-3,NA,-6,NA,-4.5
"569","NWT","sdl",1983-01-28,-6,NA,-14,NA,-10
"570","NWT","sdl",1983-01-29,-4,NA,-13,NA,-8.5
"571","NWT","sdl",1983-01-30,-6,NA,-12,NA,-9
"572","NWT","sdl",1983-01-31,-7,NA,-15,NA,-11
"573","NWT","sdl",1983-02-01,-10,NA,-15,NA,-12.5
"574","NWT","sdl",1983-02-02,-15,NA,-18,NA,-16.5
"575","NWT","sdl",1983-02-03,-11,NA,-17,NA,-14
"576","NWT","sdl",1983-02-04,-3,NA,-18,NA,-10.5
"577","NWT","sdl",1983-02-05,-9,NA,-13,NA,-11
"578","NWT","sdl",1983-02-06,-10,NA,-15,NA,-12.5
"579","NWT","sdl",1983-02-07,-9,NA,-16,NA,-12.5
"580","NWT","sdl",1983-02-08,-5,NA,-12,NA,-8.5
"581","NWT","sdl",1983-02-09,-7,NA,-9,NA,-8
"582","NWT","sdl",1983-02-10,-9,NA,-13,NA,-11
"583","NWT","sdl",1983-02-11,-7,NA,-14,NA,-10.5
"584","NWT","sdl",1983-02-12,-2,NA,-8,NA,-5
"585","NWT","sdl",1983-02-13,0,NA,-7,NA,-3.5
"586","NWT","sdl",1983-02-14,-7,NA,-11,NA,-9
"587","NWT","sdl",1983-02-15,-8,NA,-13,NA,-10.5
"588","NWT","sdl",1983-02-16,-6,NA,-11,NA,-8.5
"589","NWT","sdl",1983-02-17,-9,NA,-15,NA,-12
"590","NWT","sdl",1983-02-18,0,NA,-9,NA,-4.5
"591","NWT","sdl",1983-02-19,-5,NA,-16,NA,-10.5
"592","NWT","sdl",1983-02-20,-3,NA,-18,NA,-10.5
"593","NWT","sdl",1983-02-21,1,NA,-11,NA,-5
"594","NWT","sdl",1983-02-22,-1,NA,-11,NA,-6
"595","NWT","sdl",1983-02-23,-4,NA,-10,NA,-7
"596","NWT","sdl",1983-02-24,2,NA,-9,NA,-3.5
"597","NWT","sdl",1983-02-25,0,NA,-9,NA,-4.5
"598","NWT","sdl",1983-02-26,-5,NA,-11,NA,-8
"599","NWT","sdl",1983-02-27,-7,NA,-12,NA,-9.5
"600","NWT","sdl",1983-02-28,-4,NA,-9,NA,-6.5
"601","NWT","sdl",1983-03-01,-5,NA,-8,NA,-6.5
"602","NWT","sdl",1983-03-02,0,NA,-9,NA,-4.5
"603","NWT","sdl",1983-03-03,2,NA,-8,NA,-3
"604","NWT","sdl",1983-03-04,-5,NA,-7,NA,-6
"605","NWT","sdl",1983-03-05,-4,NA,-9,NA,-6.5
"606","NWT","sdl",1983-03-06,-9,NA,-14,NA,-11.5
"607","NWT","sdl",1983-03-07,-9,NA,-15,NA,-12
"608","NWT","sdl",1983-03-08,-9,NA,-12,NA,-10.5
"609","NWT","sdl",1983-03-09,-2,NA,-12,NA,-7
"610","NWT","sdl",1983-03-10,0,NA,-9,NA,-4.5
"611","NWT","sdl",1983-03-11,2,NA,-3,NA,-0.5
"612","NWT","sdl",1983-03-12,-3,NA,-7,NA,-5
"613","NWT","sdl",1983-03-13,0,NA,-7,NA,-3.5
"614","NWT","sdl",1983-03-14,-1,NA,-9,NA,-5
"615","NWT","sdl",1983-03-15,-9,NA,-14,NA,-11.5
"616","NWT","sdl",1983-03-16,-9,NA,-18,NA,-13.5
"617","NWT","sdl",1983-03-17,-9,NA,-17,NA,-13
"618","NWT","sdl",1983-03-18,-7,NA,-18,NA,-12.5
"619","NWT","sdl",1983-03-19,-14,NA,-18,NA,-16
"620","NWT","sdl",1983-03-20,-14,NA,-19,NA,-16.5
"621","NWT","sdl",1983-03-21,-3,NA,-18,NA,-10.5
"622","NWT","sdl",1983-03-22,-5,NA,-17,NA,-11
"623","NWT","sdl",1983-03-23,-7,NA,-13,NA,-10
"624","NWT","sdl",1983-03-24,-7,NA,-15,NA,-11
"625","NWT","sdl",1983-03-25,-11,NA,-16,NA,-13.5
"626","NWT","sdl",1983-03-26,-13,NA,-16,NA,-14.5
"627","NWT","sdl",1983-03-27,-9,NA,-16,NA,-12.5
"628","NWT","sdl",1983-03-28,-8,NA,-14,NA,-11
"629","NWT","sdl",1983-03-29,-10,NA,-15,NA,-12.5
"630","NWT","sdl",1983-03-30,-7,NA,-13,NA,-10
"631","NWT","sdl",1983-03-31,-7,NA,-15,NA,-11
"632","NWT","sdl",1983-04-01,-13,NA,-17,NA,-15
"633","NWT","sdl",1983-04-02,-10,NA,-16,NA,-13
"634","NWT","sdl",1983-04-03,-11,NA,-22,NA,-16.5
"635","NWT","sdl",1983-04-04,-9,NA,-22,NA,-15.5
"636","NWT","sdl",1983-04-05,-14,NA,-26,NA,-20
"637","NWT","sdl",1983-04-06,-12,NA,-25,NA,-18.5
"638","NWT","sdl",1983-04-07,-11,NA,-20,NA,-15.5
"639","NWT","sdl",1983-04-08,-9,NA,-19,NA,-14
"640","NWT","sdl",1983-04-09,-10,NA,-16,NA,-13
"641","NWT","sdl",1983-04-10,-4,NA,-10,NA,-7
"642","NWT","sdl",1983-04-11,-5,NA,-12,NA,-8.5
"643","NWT","sdl",1983-04-12,-12,NA,-18,NA,-15
"644","NWT","sdl",1983-04-13,-14,NA,-23,NA,-18.5
"645","NWT","sdl",1983-04-14,-12,NA,-24,NA,-18
"646","NWT","sdl",1983-04-15,-9,NA,-20,NA,-14.5
"647","NWT","sdl",1983-04-16,-10,NA,-14,NA,-12
"648","NWT","sdl",1983-04-17,-4,NA,-14,NA,-9
"649","NWT","sdl",1983-04-18,3,NA,-7,NA,-2
"650","NWT","sdl",1983-04-19,-4,NA,-8,NA,-6
"651","NWT","sdl",1983-04-20,4,NA,-7,NA,-1.5
"652","NWT","sdl",1983-04-21,-4,NA,-6,NA,-5
"653","NWT","sdl",1983-04-22,-4,NA,-9,NA,-6.5
"654","NWT","sdl",1983-04-23,2,NA,-8,NA,-3
"655","NWT","sdl",1983-04-24,5,NA,-5,NA,0
"656","NWT","sdl",1983-04-25,3,NA,-10,NA,-3.5
"657","NWT","sdl",1983-04-26,-4,NA,-14,NA,-9
"658","NWT","sdl",1983-04-27,-8,NA,-11,NA,-9.5
"659","NWT","sdl",1983-04-28,-7,NA,-10,NA,-8.5
"660","NWT","sdl",1983-04-29,-6,NA,-9,NA,-7.5
"661","NWT","sdl",1983-04-30,-6,NA,-12,NA,-9
"662","NWT","sdl",1983-05-01,-8,NA,-12,NA,-10
"663","NWT","sdl",1983-05-02,-7,NA,-12,NA,-9.5
"664","NWT","sdl",1983-05-03,-6,NA,-12,NA,-9
"665","NWT","sdl",1983-05-04,-3,NA,-12,NA,-7.5
"666","NWT","sdl",1983-05-05,1,NA,-9,NA,-4
"667","NWT","sdl",1983-05-06,-9,NA,-11,NA,-10
"668","NWT","sdl",1983-05-07,-3,NA,-12,NA,-7.5
"669","NWT","sdl",1983-05-08,2,NA,-6,NA,-2
"670","NWT","sdl",1983-05-09,3,NA,-8,NA,-2.5
"671","NWT","sdl",1983-05-10,0,NA,-9,NA,-4.5
"672","NWT","sdl",1983-05-11,-4,NA,-14,NA,-9
"673","NWT","sdl",1983-05-12,-7,NA,-14,NA,-10.5
"674","NWT","sdl",1983-05-13,-9,NA,-16,NA,-12.5
"675","NWT","sdl",1983-05-14,-7,NA,-17,NA,-12
"676","NWT","sdl",1983-05-15,-9,NA,-12,NA,-10.5
"677","NWT","sdl",1983-05-16,-4,NA,-10,NA,-7
"678","NWT","sdl",1983-05-17,-10,NA,-13,NA,-11.5
"679","NWT","sdl",1983-05-18,-7,NA,-14,NA,-10.5
"680","NWT","sdl",1983-05-19,-6,NA,-11,NA,-8.5
"681","NWT","sdl",1983-05-20,-4,NA,-12,NA,-8
"682","NWT","sdl",1983-05-21,-3,NA,-10,NA,-6.5
"683","NWT","sdl",1983-05-22,-2,NA,-9,NA,-5.5
"684","NWT","sdl",1983-05-23,2,NA,-5,NA,-1.5
"685","NWT","sdl",1983-05-24,7,NA,-3,NA,2
"686","NWT","sdl",1983-05-25,5,NA,-5,NA,0
"687","NWT","sdl",1983-05-26,6,NA,-3,NA,1.5
"688","NWT","sdl",1983-05-27,7,NA,-1,NA,3
"689","NWT","sdl",1983-05-28,7,NA,-3,NA,2
"690","NWT","sdl",1983-05-29,3,NA,-3,NA,0
"691","NWT","sdl",1983-05-30,-2,NA,-10,NA,-6
"692","NWT","sdl",1983-05-31,-3,NA,-11,NA,-7
"693","NWT","sdl",1983-06-01,0,NA,-3,NA,-1.5
"694","NWT","sdl",1983-06-02,1,NA,-5,NA,-2
"695","NWT","sdl",1983-06-03,4,NA,-5,NA,-0.5
"696","NWT","sdl",1983-06-04,6,NA,-6,NA,0
"697","NWT","sdl",1983-06-05,-2,NA,-8,NA,-5
"698","NWT","sdl",1983-06-06,2,NA,-8,NA,-3
"699","NWT","sdl",1983-06-07,3,NA,-4,NA,-0.5
"700","NWT","sdl",1983-06-08,8,NA,-2,NA,3
"701","NWT","sdl",1983-06-09,6,NA,-1,NA,2.5
"702","NWT","sdl",1983-06-10,4,NA,-2,NA,1
"703","NWT","sdl",1983-06-11,7,NA,0,NA,3.5
"704","NWT","sdl",1983-06-12,3,NA,-7,NA,-2
"705","NWT","sdl",1983-06-13,-4,NA,-8,NA,-6
"706","NWT","sdl",1983-06-14,3,NA,-8,NA,-2.5
"707","NWT","sdl",1983-06-15,5,NA,-3,NA,1
"708","NWT","sdl",1983-06-16,6,NA,0,NA,3
"709","NWT","sdl",1983-06-17,6,NA,-1,NA,2.5
"710","NWT","sdl",1983-06-18,11,NA,3,NA,7
"711","NWT","sdl",1983-06-19,12,NA,5,NA,8.5
"712","NWT","sdl",1983-06-20,12,NA,4,NA,8
"713","NWT","sdl",1983-06-21,14,NA,5,NA,9.5
"714","NWT","sdl",1983-06-22,12,NA,3,NA,7.5
"715","NWT","sdl",1983-06-23,9,NA,4,NA,6.5
"716","NWT","sdl",1983-06-24,11,NA,2,NA,6.5
"717","NWT","sdl",1983-06-25,10,NA,0,NA,5
"718","NWT","sdl",1983-06-26,3,NA,0,NA,1.5
"719","NWT","sdl",1983-06-27,4,NA,-1,NA,1.5
"720","NWT","sdl",1983-06-28,7,NA,0,NA,3.5
"721","NWT","sdl",1983-06-29,8,NA,0,NA,4
"722","NWT","sdl",1983-06-30,10,NA,5,NA,7.5
"723","NWT","sdl",1983-07-01,12,NA,4,NA,8
"724","NWT","sdl",1983-07-02,12,NA,4,NA,8
"725","NWT","sdl",1983-07-03,5,NA,0,NA,2.5
"726","NWT","sdl",1983-07-04,9,NA,-1,NA,4
"727","NWT","sdl",1983-07-05,14,NA,0,NA,7
"728","NWT","sdl",1983-07-06,16,NA,7,NA,11.5
"729","NWT","sdl",1983-07-07,16,NA,6,NA,11
"730","NWT","sdl",1983-07-08,14,NA,5,NA,9.5
"731","NWT","sdl",1983-07-09,15,NA,6,NA,10.5
"732","NWT","sdl",1983-07-10,12,NA,2,NA,7
"733","NWT","sdl",1983-07-11,8,NA,1,NA,4.5
"734","NWT","sdl",1983-07-12,12,NA,3,NA,7.5
"735","NWT","sdl",1983-07-13,14,NA,5,NA,9.5
"736","NWT","sdl",1983-07-14,14,NA,6,NA,10
"737","NWT","sdl",1983-07-15,13,NA,3,NA,8
"738","NWT","sdl",1983-07-16,9,NA,1,NA,5
"739","NWT","sdl",1983-07-17,15,NA,6,NA,10.5
"740","NWT","sdl",1983-07-18,15,NA,5,NA,10
"741","NWT","sdl",1983-07-19,15,NA,6,NA,10.5
"742","NWT","sdl",1983-07-20,16,NA,6,NA,11
"743","NWT","sdl",1983-07-21,11,NA,4,NA,7.5
"744","NWT","sdl",1983-07-22,12,NA,4,NA,8
"745","NWT","sdl",1983-07-23,11,NA,4,NA,7.5
"746","NWT","sdl",1983-07-24,12,NA,5,NA,8.5
"747","NWT","sdl",1983-07-25,13,NA,5,NA,9
"748","NWT","sdl",1983-07-26,10,NA,5,NA,7.5
"749","NWT","sdl",1983-07-27,11,NA,4,NA,7.5
"750","NWT","sdl",1983-07-28,11,NA,4,NA,7.5
"751","NWT","sdl",1983-07-29,13,NA,6,NA,9.5
"752","NWT","sdl",1983-07-30,13,NA,4,NA,8.5
"753","NWT","sdl",1983-07-31,12,NA,3,NA,7.5
"754","NWT","sdl",1983-08-01,12,NA,6,NA,9
"755","NWT","sdl",1983-08-02,13,NA,6,NA,9.5
"756","NWT","sdl",1983-08-03,11,NA,5,NA,8
"757","NWT","sdl",1983-08-04,12,NA,6,NA,9
"758","NWT","sdl",1983-08-05,14,NA,6,NA,10
"759","NWT","sdl",1983-08-06,12,NA,5,NA,8.5
"760","NWT","sdl",1983-08-07,15,NA,6,NA,10.5
"761","NWT","sdl",1983-08-08,15,NA,5,NA,10
"762","NWT","sdl",1983-08-09,17,NA,5,NA,11
"763","NWT","sdl",1983-08-10,15,NA,3,NA,9
"764","NWT","sdl",1983-08-11,15,NA,7,NA,11
"765","NWT","sdl",1983-08-12,11,NA,5,NA,8
"766","NWT","sdl",1983-08-13,9,NA,4,NA,6.5
"767","NWT","sdl",1983-08-14,15,NA,4,NA,9.5
"768","NWT","sdl",1983-08-15,14,NA,6,NA,10
"769","NWT","sdl",1983-08-16,15,NA,6,NA,10.5
"770","NWT","sdl",1983-08-17,15,NA,6,NA,10.5
"771","NWT","sdl",1983-08-18,15,NA,6,NA,10.5
"772","NWT","sdl",1983-08-19,12,NA,4,NA,8
"773","NWT","sdl",1983-08-20,13,NA,6,NA,9.5
"774","NWT","sdl",1983-08-21,14,NA,4,NA,9
"775","NWT","sdl",1983-08-22,13,NA,4,NA,8.5
"776","NWT","sdl",1983-08-23,13,NA,4,NA,8.5
"777","NWT","sdl",1983-08-24,11,NA,4,NA,7.5
"778","NWT","sdl",1983-08-25,14,NA,5,NA,9.5
"779","NWT","sdl",1983-08-26,11,NA,4,NA,7.5
"780","NWT","sdl",1983-08-27,13,NA,2,NA,7.5
"781","NWT","sdl",1983-08-28,12,NA,2,NA,7
"782","NWT","sdl",1983-08-29,11,NA,4,NA,7.5
"783","NWT","sdl",1983-08-30,12,NA,3,NA,7.5
"784","NWT","sdl",1983-08-31,9,NA,2,NA,5.5
"785","NWT","sdl",1983-09-01,15,NA,4,NA,9.5
"786","NWT","sdl",1983-09-02,15,NA,6,NA,10.5
"787","NWT","sdl",1983-09-03,14,NA,4,NA,9
"788","NWT","sdl",1983-09-04,7,NA,2,NA,4.5
"789","NWT","sdl",1983-09-05,9,NA,2,NA,5.5
"790","NWT","sdl",1983-09-06,12,NA,5,NA,8.5
"791","NWT","sdl",1983-09-07,15,NA,4,NA,9.5
"792","NWT","sdl",1983-09-08,11,NA,5,NA,8
"793","NWT","sdl",1983-09-09,13,NA,3,NA,8
"794","NWT","sdl",1983-09-10,10,NA,1,NA,5.5
"795","NWT","sdl",1983-09-11,11,NA,-3,NA,4
"796","NWT","sdl",1983-09-12,11,NA,-4,NA,3.5
"797","NWT","sdl",1983-09-13,11,NA,0,NA,5.5
"798","NWT","sdl",1983-09-14,7,NA,-1,NA,3
"799","NWT","sdl",1983-09-15,8,NA,1,NA,4.5
"800","NWT","sdl",1983-09-16,10,NA,4,NA,7
"801","NWT","sdl",1983-09-17,11,NA,3,NA,7
"802","NWT","sdl",1983-09-18,11,NA,3,NA,7
"803","NWT","sdl",1983-09-19,9,NA,-10,NA,-0.5
"804","NWT","sdl",1983-09-20,-5,NA,-14,NA,-9.5
"805","NWT","sdl",1983-09-21,3,NA,-9,NA,-3
"806","NWT","sdl",1983-09-22,6,NA,-3,NA,1.5
"807","NWT","sdl",1983-09-23,8,NA,-1,NA,3.5
"808","NWT","sdl",1983-09-24,6,NA,-1,NA,2.5
"809","NWT","sdl",1983-09-25,8,NA,-2,NA,3
"810","NWT","sdl",1983-09-26,9,NA,-3,NA,3
"811","NWT","sdl",1983-09-27,10,NA,0,NA,5
"812","NWT","sdl",1983-09-28,5,NA,-2,NA,1.5
"813","NWT","sdl",1983-09-29,5,NA,-2,NA,1.5
"814","NWT","sdl",1983-09-30,8,NA,-2,NA,3
"815","NWT","sdl",1983-10-01,4,NA,-2,NA,1
"816","NWT","sdl",1983-10-02,4,NA,-7,NA,-1.5
"817","NWT","sdl",1983-10-03,-3,NA,-9,NA,-6
"818","NWT","sdl",1983-10-04,0,NA,-9,NA,-4.5
"819","NWT","sdl",1983-10-05,4,NA,-5,NA,-0.5
"820","NWT","sdl",1983-10-06,6,NA,-3,NA,1.5
"821","NWT","sdl",1983-10-07,6,NA,-3,NA,1.5
"822","NWT","sdl",1983-10-08,3,NA,-4,NA,-0.5
"823","NWT","sdl",1983-10-09,6,NA,-2,NA,2
"824","NWT","sdl",1983-10-10,0,NA,-7,NA,-3.5
"825","NWT","sdl",1983-10-11,-7,NA,-9,NA,-8
"826","NWT","sdl",1983-10-12,-5,NA,-10,NA,-7.5
"827","NWT","sdl",1983-10-13,4,NA,-7,NA,-1.5
"828","NWT","sdl",1983-10-14,-1,NA,-9,NA,-5
"829","NWT","sdl",1983-10-15,-7,NA,-10,NA,-8.5
"830","NWT","sdl",1983-10-16,-1,NA,-10,NA,-5.5
"831","NWT","sdl",1983-10-17,0,NA,-7,NA,-3.5
"832","NWT","sdl",1983-10-18,-2,NA,-7,NA,-4.5
"833","NWT","sdl",1983-10-19,3,NA,-13,NA,-5
"834","NWT","sdl",1983-10-20,7,NA,-7,NA,0
"835","NWT","sdl",1983-10-21,7,NA,-3,NA,2
"836","NWT","sdl",1983-10-22,2,NA,-3,NA,-0.5
"837","NWT","sdl",1983-10-23,4,NA,-2,NA,1
"838","NWT","sdl",1983-10-24,-1,NA,-9,NA,-5
"839","NWT","sdl",1983-10-25,3,NA,-8,NA,-2.5
"840","NWT","sdl",1983-10-26,1,NA,-6,NA,-2.5
"841","NWT","sdl",1983-10-27,4,NA,-2,NA,1
"842","NWT","sdl",1983-10-28,1,NA,-7,NA,-3
"843","NWT","sdl",1983-10-29,1,NA,-5,NA,-2
"844","NWT","sdl",1983-10-30,1,NA,-5,NA,-2
"845","NWT","sdl",1983-10-31,0,NA,-4,NA,-2
"846","NWT","sdl",1983-11-01,0,NA,-6,NA,-3
"847","NWT","sdl",1983-11-02,2,NA,-6,NA,-2
