"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"442","NWT","c1",1953-12-16,-1,NA,-5,NA,-3
"443","NWT","c1",1953-12-17,0,NA,-4,NA,-2
"444","NWT","c1",1953-12-18,0,NA,-3,NA,-1.5
"445","NWT","c1",1953-12-19,0,NA,-3,NA,-1.5
"446","NWT","c1",1953-12-20,-1,NA,-11,NA,-6
"447","NWT","c1",1953-12-21,-10,NA,-20,NA,-15
"448","NWT","c1",1953-12-22,-13,NA,-24,NA,-18.5
"449","NWT","c1",1953-12-23,0,NA,-21,NA,-10.5
"450","NWT","c1",1953-12-24,5,NA,-12,NA,-3.5
"451","NWT","c1",1953-12-25,0,NA,-11,NA,-5.5
"452","NWT","c1",1953-12-26,-2,NA,-11,NA,-6.5
"453","NWT","c1",1953-12-27,-8,NA,-17,NA,-12.5
"454","NWT","c1",1953-12-28,1,NA,-11,NA,-5
"455","NWT","c1",1953-12-29,-7,NA,-13,NA,-10
"456","NWT","c1",1953-12-30,-5,NA,-13,NA,-9
"457","NWT","c1",1953-12-31,1,NA,-6,NA,-2.5
"458","NWT","c1",1954-01-01,-2,NA,-7,NA,-4.5
"459","NWT","c1",1954-01-02,-2,NA,-10,NA,-6
"460","NWT","c1",1954-01-03,0,NA,-9,NA,-4.5
"461","NWT","c1",1954-01-04,-5,NA,-10,NA,-7.5
"462","NWT","c1",1954-01-05,1,NA,-5,NA,-2
"463","NWT","c1",1954-01-06,6,NA,-2,NA,2
"464","NWT","c1",1954-01-07,4,NA,-1,NA,1.5
"465","NWT","c1",1954-01-08,1,NA,-14,NA,-6.5
"466","NWT","c1",1954-01-09,-9,NA,-15,NA,-12
"467","NWT","c1",1954-01-10,-6,NA,-15,NA,-10.5
"468","NWT","c1",1954-01-11,-4,NA,-18,NA,-11
"469","NWT","c1",1954-01-12,-3,NA,-19,NA,-11
"470","NWT","c1",1954-01-13,-8,NA,-11,NA,-9.5
"471","NWT","c1",1954-01-14,-3,NA,-11,NA,-7
"472","NWT","c1",1954-01-15,-3,NA,-7,NA,-5
"473","NWT","c1",1954-01-16,0,NA,-4,NA,-2
"474","NWT","c1",1954-01-17,6,NA,-3,NA,1.5
"475","NWT","c1",1954-01-18,0,NA,-6,NA,-3
"476","NWT","c1",1954-01-19,0,NA,-8,NA,-4
"477","NWT","c1",1954-01-20,-1,NA,-13,NA,-7
"478","NWT","c1",1954-01-21,-2,NA,-8,NA,-5
"479","NWT","c1",1954-01-22,1,NA,-5,NA,-2
"480","NWT","c1",1954-01-23,1,NA,-6,NA,-2.5
"481","NWT","c1",1954-01-24,1,NA,-5,NA,-2
"482","NWT","c1",1954-01-25,2,NA,-13,NA,-5.5
"483","NWT","c1",1954-01-26,-6,NA,-15,NA,-10.5
"484","NWT","c1",1954-01-27,0,NA,-9,NA,-4.5
"485","NWT","c1",1954-01-28,2,NA,-3,NA,-0.5
"486","NWT","c1",1954-01-29,2,NA,-4,NA,-1
"487","NWT","c1",1954-01-30,2,NA,-3,NA,-0.5
"488","NWT","c1",1954-01-31,7,NA,-3,NA,2
"489","NWT","c1",1954-02-01,2,NA,-4,NA,-1
"490","NWT","c1",1954-02-02,3,NA,-1,NA,1
"491","NWT","c1",1954-02-03,8,NA,0,NA,4
"492","NWT","c1",1954-02-04,7,NA,-7,NA,0
"493","NWT","c1",1954-02-05,5,NA,-8,NA,-1.5
"494","NWT","c1",1954-02-06,1,NA,-8,NA,-3.5
"495","NWT","c1",1954-02-07,8,NA,-1,NA,3.5
"496","NWT","c1",1954-02-08,9,NA,-2,NA,3.5
"497","NWT","c1",1954-02-09,8,NA,0,NA,4
"498","NWT","c1",1954-02-10,2,NA,-6,NA,-2
"499","NWT","c1",1954-02-11,0,NA,-6,NA,-3
"500","NWT","c1",1954-02-12,4,NA,-2,NA,1
"501","NWT","c1",1954-02-13,6,NA,-1,NA,2.5
"502","NWT","c1",1954-02-14,2,NA,-6,NA,-2
"503","NWT","c1",1954-02-15,-2,NA,-9,NA,-5.5
"504","NWT","c1",1954-02-16,1,NA,-11,NA,-5
"505","NWT","c1",1954-02-17,4,NA,-6,NA,-1
"506","NWT","c1",1954-02-18,3,NA,-10,NA,-3.5
"507","NWT","c1",1954-02-19,-8,NA,-11,NA,-9.5
"508","NWT","c1",1954-02-20,-5,NA,-11,NA,-8
"509","NWT","c1",1954-02-21,0,NA,-6,NA,-3
"510","NWT","c1",1954-02-22,-1,NA,-8,NA,-4.5
"511","NWT","c1",1954-02-23,0,NA,-8,NA,-4
"512","NWT","c1",1954-02-24,3,NA,-2,NA,0.5
"513","NWT","c1",1954-02-25,2,NA,-4,NA,-1
"514","NWT","c1",1954-02-26,0,NA,-12,NA,-6
"515","NWT","c1",1954-02-27,-12,NA,-19,NA,-15.5
"516","NWT","c1",1954-02-28,-5,NA,-16,NA,-10.5
"517","NWT","c1",1954-03-01,-8,NA,-21,NA,-14.5
"518","NWT","c1",1954-03-02,-15,NA,-24,NA,-19.5
"519","NWT","c1",1954-03-03,-3,NA,-19,NA,-11
"520","NWT","c1",1954-03-04,-2,NA,-19,NA,-10.5
"521","NWT","c1",1954-03-05,-2,NA,-12,NA,-7
"522","NWT","c1",1954-03-06,3,NA,-3,NA,0
"523","NWT","c1",1954-03-07,1,NA,-8,NA,-3.5
"524","NWT","c1",1954-03-08,2,NA,-2,NA,0
"525","NWT","c1",1954-03-09,3,NA,-2,NA,0.5
"526","NWT","c1",1954-03-10,6,NA,-3,NA,1.5
"527","NWT","c1",1954-03-11,0,NA,-11,NA,-5.5
"528","NWT","c1",1954-03-12,-11,NA,-18,NA,-14.5
"529","NWT","c1",1954-03-13,-5,NA,-20,NA,-12.5
"530","NWT","c1",1954-03-14,-2,NA,-11,NA,-6.5
"531","NWT","c1",1954-03-15,0,NA,-14,NA,-7
"532","NWT","c1",1954-03-16,4,NA,-7,NA,-1.5
"533","NWT","c1",1954-03-17,4,NA,-11,NA,-3.5
"534","NWT","c1",1954-03-18,-6,NA,-12,NA,-9
"535","NWT","c1",1954-03-19,0,NA,-10,NA,-5
"536","NWT","c1",1954-03-20,-1,NA,-10,NA,-5.5
"537","NWT","c1",1954-03-21,-1,NA,-7,NA,-4
"538","NWT","c1",1954-03-22,-1,NA,-7,NA,-4
"539","NWT","c1",1954-03-23,4,NA,-8,NA,-2
"540","NWT","c1",1954-03-24,-1,NA,-8,NA,-4.5
"541","NWT","c1",1954-03-25,-3,NA,-10,NA,-6.5
"542","NWT","c1",1954-03-26,-3,NA,-9,NA,-6
"543","NWT","c1",1954-03-27,-2,NA,-8,NA,-5
"544","NWT","c1",1954-03-28,3,NA,-4,NA,-0.5
"545","NWT","c1",1954-03-29,0,NA,-13,NA,-6.5
"546","NWT","c1",1954-03-30,-1,NA,-20,NA,-10.5
"547","NWT","c1",1954-03-31,-6,NA,-19,NA,-12.5
"548","NWT","c1",1954-04-01,0,NA,-8,NA,-4
"549","NWT","c1",1954-04-02,4,NA,-3,NA,0.5
"550","NWT","c1",1954-04-03,8,NA,0,NA,4
"551","NWT","c1",1954-04-04,9,NA,0,NA,4.5
"552","NWT","c1",1954-04-05,7,NA,0,NA,3.5
"553","NWT","c1",1954-04-06,8,NA,-5,NA,1.5
"554","NWT","c1",1954-04-07,0,NA,-7,NA,-3.5
"555","NWT","c1",1954-04-08,7,NA,-8,NA,-0.5
"556","NWT","c1",1954-04-09,8,NA,-3,NA,2.5
"557","NWT","c1",1954-04-10,3,NA,-4,NA,-0.5
"558","NWT","c1",1954-04-11,4,NA,-5,NA,-0.5
"559","NWT","c1",1954-04-12,8,NA,-4,NA,2
"560","NWT","c1",1954-04-13,8,NA,0,NA,4
"561","NWT","c1",1954-04-14,7,NA,-2,NA,2.5
"562","NWT","c1",1954-04-15,0,NA,-7,NA,-3.5
"563","NWT","c1",1954-04-16,6,NA,-5,NA,0.5
"564","NWT","c1",1954-04-17,10,NA,0,NA,5
"565","NWT","c1",1954-04-18,9,NA,-2,NA,3.5
"566","NWT","c1",1954-04-19,9,NA,-2,NA,3.5
"567","NWT","c1",1954-04-20,9,NA,-1,NA,4
"568","NWT","c1",1954-04-21,-1,NA,-7,NA,-4
"569","NWT","c1",1954-04-22,9,NA,-7,NA,1
"570","NWT","c1",1954-04-23,13,NA,0,NA,6.5
"571","NWT","c1",1954-04-24,13,NA,0,NA,6.5
"572","NWT","c1",1954-04-25,9,NA,0,NA,4.5
"573","NWT","c1",1954-04-26,7,NA,-1,NA,3
"574","NWT","c1",1954-04-27,11,NA,-1,NA,5
"575","NWT","c1",1954-04-28,10,NA,-1,NA,4.5
"576","NWT","c1",1954-04-29,1,NA,-7,NA,-3
"577","NWT","c1",1954-04-30,1,NA,-9,NA,-4
"578","NWT","c1",1954-05-01,-5,NA,-13,NA,-9
"579","NWT","c1",1954-05-02,0,NA,-15,NA,-7.5
"580","NWT","c1",1954-05-03,6,NA,-8,NA,-1
"581","NWT","c1",1954-05-04,9,NA,-2,NA,3.5
"582","NWT","c1",1954-05-05,9,NA,-2,NA,3.5
"583","NWT","c1",1954-05-06,8,NA,-2,NA,3
"584","NWT","c1",1954-05-07,1,NA,-2,NA,-0.5
"585","NWT","c1",1954-05-08,12,NA,-2,NA,5
"586","NWT","c1",1954-05-09,12,NA,0,NA,6
"587","NWT","c1",1954-05-10,8,NA,0,NA,4
"588","NWT","c1",1954-05-11,7,NA,-2,NA,2.5
"589","NWT","c1",1954-05-12,13,NA,-1,NA,6
"590","NWT","c1",1954-05-13,13,NA,0,NA,6.5
"591","NWT","c1",1954-05-14,14,NA,0,NA,7
"592","NWT","c1",1954-05-15,14,NA,1,NA,7.5
"593","NWT","c1",1954-05-16,12,NA,0,NA,6
"594","NWT","c1",1954-05-17,8,NA,-1,NA,3.5
"595","NWT","c1",1954-05-18,13,NA,-1,NA,6
"596","NWT","c1",1954-05-19,16,NA,0,NA,8
"597","NWT","c1",1954-05-20,19,NA,1,NA,10
"598","NWT","c1",1954-05-21,16,NA,4,NA,10
"599","NWT","c1",1954-05-22,10,NA,1,NA,5.5
"600","NWT","c1",1954-05-23,2,NA,-1,NA,0.5
"601","NWT","c1",1954-05-24,4,NA,-1,NA,1.5
"602","NWT","c1",1954-05-25,12,NA,-1,NA,5.5
"603","NWT","c1",1954-05-26,8,NA,0,NA,4
"604","NWT","c1",1954-05-27,9,NA,-3,NA,3
"605","NWT","c1",1954-05-28,5,NA,-6,NA,-0.5
"606","NWT","c1",1954-05-29,11,NA,-6,NA,2.5
"607","NWT","c1",1954-05-30,14,NA,-1,NA,6.5
"608","NWT","c1",1954-05-31,9,NA,-2,NA,3.5
"609","NWT","c1",1954-06-01,10,NA,-6,NA,2
"610","NWT","c1",1954-06-02,4,NA,-6,NA,-1
"611","NWT","c1",1954-06-03,14,NA,-3,NA,5.5
"612","NWT","c1",1954-06-04,16,NA,2,NA,9
"613","NWT","c1",1954-06-05,19,NA,3,NA,11
"614","NWT","c1",1954-06-06,9,NA,-4,NA,2.5
"615","NWT","c1",1954-06-07,8,NA,-3,NA,2.5
"616","NWT","c1",1954-06-08,10,NA,-1,NA,4.5
"617","NWT","c1",1954-06-09,16,NA,0,NA,8
"618","NWT","c1",1954-06-10,17,NA,3,NA,10
"619","NWT","c1",1954-06-11,12,NA,0,NA,6
"620","NWT","c1",1954-06-12,17,NA,-2,NA,7.5
"621","NWT","c1",1954-06-13,16,NA,3,NA,9.5
"622","NWT","c1",1954-06-14,10,NA,1,NA,5.5
"623","NWT","c1",1954-06-15,12,NA,0,NA,6
"624","NWT","c1",1954-06-16,14,NA,3,NA,8.5
"625","NWT","c1",1954-06-17,19,NA,0,NA,9.5
"626","NWT","c1",1954-06-18,9,NA,2,NA,5.5
"627","NWT","c1",1954-06-19,21,NA,2,NA,11.5
"628","NWT","c1",1954-06-20,20,NA,2,NA,11
"629","NWT","c1",1954-06-21,21,NA,4,NA,12.5
"630","NWT","c1",1954-06-22,23,NA,2,NA,12.5
"631","NWT","c1",1954-06-23,25,NA,7,NA,16
"632","NWT","c1",1954-06-24,23,NA,10,NA,16.5
"633","NWT","c1",1954-06-25,21,NA,7,NA,14
"634","NWT","c1",1954-06-26,16,NA,6,NA,11
"635","NWT","c1",1954-06-27,14,NA,5,NA,9.5
"636","NWT","c1",1954-06-28,18,NA,2,NA,10
"637","NWT","c1",1954-06-29,15,NA,3,NA,9
"638","NWT","c1",1954-06-30,18,NA,2,NA,10
"639","NWT","c1",1954-07-01,19,NA,8,NA,13.5
"640","NWT","c1",1954-07-02,19,NA,7,NA,13
"641","NWT","c1",1954-07-03,19,NA,5,NA,12
"642","NWT","c1",1954-07-04,22,NA,4,NA,13
"643","NWT","c1",1954-07-05,21,NA,6,NA,13.5
"644","NWT","c1",1954-07-06,19,NA,9,NA,14
"645","NWT","c1",1954-07-07,18,NA,4,NA,11
"646","NWT","c1",1954-07-08,16,NA,7,NA,11.5
"647","NWT","c1",1954-07-09,22,NA,10,NA,16
"648","NWT","c1",1954-07-10,24,NA,9,NA,16.5
"649","NWT","c1",1954-07-11,25,NA,8,NA,16.5
"650","NWT","c1",1954-07-12,25,NA,7,NA,16
"651","NWT","c1",1954-07-13,24,NA,9,NA,16.5
"652","NWT","c1",1954-07-14,17,NA,6,NA,11.5
"653","NWT","c1",1954-07-15,20,NA,9,NA,14.5
"654","NWT","c1",1954-07-16,21,NA,8,NA,14.5
"655","NWT","c1",1954-07-17,19,NA,7,NA,13
"656","NWT","c1",1954-07-18,18,NA,5,NA,11.5
"657","NWT","c1",1954-07-19,18,NA,9,NA,13.5
"658","NWT","c1",1954-07-20,21,NA,6,NA,13.5
"659","NWT","c1",1954-07-21,21,NA,8,NA,14.5
"660","NWT","c1",1954-07-22,10,NA,6,NA,8
"661","NWT","c1",1954-07-23,14,NA,4,NA,9
"662","NWT","c1",1954-07-24,19,NA,7,NA,13
"663","NWT","c1",1954-07-25,18,NA,6,NA,12
"664","NWT","c1",1954-07-26,20,NA,6,NA,13
"665","NWT","c1",1954-07-27,19,NA,8,NA,13.5
"666","NWT","c1",1954-07-28,20,NA,6,NA,13
"667","NWT","c1",1954-07-29,22,NA,7,NA,14.5
"668","NWT","c1",1954-07-30,22,NA,8,NA,15
"669","NWT","c1",1954-07-31,21,NA,6,NA,13.5
"670","NWT","c1",1954-08-01,22,NA,5,NA,13.5
"671","NWT","c1",1954-08-02,22,NA,1,NA,11.5
"672","NWT","c1",1954-08-03,23,NA,6,NA,14.5
"673","NWT","c1",1954-08-04,18,NA,9,NA,13.5
"674","NWT","c1",1954-08-05,12,NA,8,NA,10
"675","NWT","c1",1954-08-06,14,NA,4,NA,9
"676","NWT","c1",1954-08-07,13,NA,3,NA,8
"677","NWT","c1",1954-08-08,18,NA,2,NA,10
"678","NWT","c1",1954-08-09,21,NA,3,NA,12
"679","NWT","c1",1954-08-10,18,NA,5,NA,11.5
"680","NWT","c1",1954-08-11,14,NA,3,NA,8.5
"681","NWT","c1",1954-08-12,16,NA,3,NA,9.5
"682","NWT","c1",1954-08-13,16,NA,5,NA,10.5
"683","NWT","c1",1954-08-14,18,NA,2,NA,10
"684","NWT","c1",1954-08-15,18,NA,-1,NA,8.5
"685","NWT","c1",1954-08-16,18,NA,-5,NA,6.5
"686","NWT","c1",1954-08-17,18,NA,-6,NA,6
"687","NWT","c1",1954-08-18,17,NA,1,NA,9
"688","NWT","c1",1954-08-19,19,NA,0,NA,9.5
"689","NWT","c1",1954-08-20,17,NA,-5,NA,6
"690","NWT","c1",1954-08-21,17,NA,2,NA,9.5
"691","NWT","c1",1954-08-22,12,NA,1,NA,6.5
"692","NWT","c1",1954-08-23,17,NA,0,NA,8.5
"693","NWT","c1",1954-08-24,18,NA,3,NA,10.5
"694","NWT","c1",1954-08-25,18,NA,6,NA,12
"695","NWT","c1",1954-08-26,20,NA,4,NA,12
"696","NWT","c1",1954-08-27,19,NA,6,NA,12.5
"697","NWT","c1",1954-08-28,22,NA,4,NA,13
"698","NWT","c1",1954-08-29,23,NA,6,NA,14.5
"699","NWT","c1",1954-08-30,21,NA,6,NA,13.5
"700","NWT","c1",1954-08-31,23,NA,6,NA,14.5
"701","NWT","c1",1954-09-01,20,NA,11,NA,15.5
"702","NWT","c1",1954-09-02,20,NA,7,NA,13.5
"703","NWT","c1",1954-09-03,17,NA,8,NA,12.5
"704","NWT","c1",1954-09-04,16,NA,4,NA,10
"705","NWT","c1",1954-09-05,16,NA,2,NA,9
"706","NWT","c1",1954-09-06,18,NA,5,NA,11.5
"707","NWT","c1",1954-09-07,17,NA,4,NA,10.5
"708","NWT","c1",1954-09-08,8,NA,2,NA,5
"709","NWT","c1",1954-09-09,13,NA,-1,NA,6
"710","NWT","c1",1954-09-10,17,NA,1,NA,9
"711","NWT","c1",1954-09-11,20,NA,6,NA,13
"712","NWT","c1",1954-09-12,14,NA,7,NA,10.5
"713","NWT","c1",1954-09-13,15,NA,2,NA,8.5
"714","NWT","c1",1954-09-14,17,NA,1,NA,9
"715","NWT","c1",1954-09-15,17,NA,1,NA,9
"716","NWT","c1",1954-09-16,17,NA,2,NA,9.5
"717","NWT","c1",1954-09-17,19,NA,3,NA,11
"718","NWT","c1",1954-09-18,17,NA,3,NA,10
"719","NWT","c1",1954-09-19,16,NA,2,NA,9
"720","NWT","c1",1954-09-20,14,NA,-1,NA,6.5
"721","NWT","c1",1954-09-21,17,NA,-1,NA,8
"722","NWT","c1",1954-09-22,19,NA,1,NA,10
"723","NWT","c1",1954-09-23,12,NA,3,NA,7.5
"724","NWT","c1",1954-09-24,5,NA,3,NA,4
"725","NWT","c1",1954-09-25,14,NA,3,NA,8.5
"726","NWT","c1",1954-09-26,12,NA,2,NA,7
"727","NWT","c1",1954-09-27,9,NA,2,NA,5.5
"728","NWT","c1",1954-09-28,14,NA,3,NA,8.5
"729","NWT","c1",1954-09-29,13,NA,0,NA,6.5
"730","NWT","c1",1954-09-30,13,NA,-1,NA,6
"731","NWT","c1",1954-10-01,16,NA,2,NA,9
"732","NWT","c1",1954-10-02,14,NA,8,NA,11
"733","NWT","c1",1954-10-03,14,NA,7,NA,10.5
"734","NWT","c1",1954-10-04,13,NA,3,NA,8
"735","NWT","c1",1954-10-05,13,NA,3,NA,8
"736","NWT","c1",1954-10-06,11,NA,0,NA,5.5
"737","NWT","c1",1954-10-07,16,NA,4,NA,10
"738","NWT","c1",1954-10-08,14,NA,7,NA,10.5
"739","NWT","c1",1954-10-09,14,NA,2,NA,8
"740","NWT","c1",1954-10-10,9,NA,1,NA,5
"741","NWT","c1",1954-10-11,9,NA,0,NA,4.5
"742","NWT","c1",1954-10-12,11,NA,5,NA,8
"743","NWT","c1",1954-10-13,9,NA,-5,NA,2
"744","NWT","c1",1954-10-14,0,NA,-7,NA,-3.5
"745","NWT","c1",1954-10-15,10,NA,-2,NA,4
"746","NWT","c1",1954-10-16,12,NA,1,NA,6.5
"747","NWT","c1",1954-10-17,14,NA,1,NA,7.5
"748","NWT","c1",1954-10-18,12,NA,1,NA,6.5
"749","NWT","c1",1954-10-19,13,NA,6,NA,9.5
"750","NWT","c1",1954-10-20,12,NA,0,NA,6
"751","NWT","c1",1954-10-21,12,NA,-1,NA,5.5
"752","NWT","c1",1954-10-22,16,NA,0,NA,8
"753","NWT","c1",1954-10-23,16,NA,0,NA,8
"754","NWT","c1",1954-10-24,2,NA,-6,NA,-2
"755","NWT","c1",1954-10-25,-1,NA,-10,NA,-5.5
"756","NWT","c1",1954-10-26,-3,NA,-13,NA,-8
"757","NWT","c1",1954-10-27,3,NA,-13,NA,-5
"758","NWT","c1",1954-10-28,3,NA,-9,NA,-3
"759","NWT","c1",1954-10-29,3,NA,-9,NA,-3
"760","NWT","c1",1954-10-30,0,NA,-5,NA,-2.5
"761","NWT","c1",1954-10-31,3,NA,-5,NA,-1
"762","NWT","c1",1954-11-01,2,NA,-8,NA,-3
"763","NWT","c1",1954-11-02,9,NA,-7,NA,1
"764","NWT","c1",1954-11-03,3,NA,-6,NA,-1.5
"765","NWT","c1",1954-11-04,3,NA,-3,NA,0
"766","NWT","c1",1954-11-05,9,NA,0,NA,4.5
"767","NWT","c1",1954-11-06,13,NA,-1,NA,6
"768","NWT","c1",1954-11-07,10,NA,-3,NA,3.5
"769","NWT","c1",1954-11-08,9,NA,-5,NA,2
"770","NWT","c1",1954-11-09,9,NA,-5,NA,2
"771","NWT","c1",1954-11-10,11,NA,-3,NA,4
"772","NWT","c1",1954-11-11,9,NA,-5,NA,2
"773","NWT","c1",1954-11-12,9,NA,-1,NA,4
"774","NWT","c1",1954-11-13,1,NA,-6,NA,-2.5
"775","NWT","c1",1954-11-14,6,NA,-8,NA,-1
"776","NWT","c1",1954-11-15,8,NA,-1,NA,3.5
"777","NWT","c1",1954-11-16,6,NA,-2,NA,2
"778","NWT","c1",1954-11-17,-1,NA,-6,NA,-3.5
"779","NWT","c1",1954-11-18,0,NA,-6,NA,-3
"780","NWT","c1",1954-11-19,4,NA,-1,NA,1.5
"781","NWT","c1",1954-11-20,2,NA,-2,NA,0
"782","NWT","c1",1954-11-21,3,NA,-2,NA,0.5
"783","NWT","c1",1954-11-22,8,NA,1,NA,4.5
"784","NWT","c1",1954-11-23,6,NA,1,NA,3.5
"785","NWT","c1",1954-11-24,6,NA,-2,NA,2
"786","NWT","c1",1954-11-25,6,NA,1,NA,3.5
"787","NWT","c1",1954-11-26,2,NA,-5,NA,-1.5
"788","NWT","c1",1954-11-27,-4,NA,-11,NA,-7.5
"789","NWT","c1",1954-11-28,-8,NA,-18,NA,-13
"790","NWT","c1",1954-11-29,-10,NA,-16,NA,-13
"791","NWT","c1",1954-11-30,-7,NA,-13,NA,-10
"792","NWT","c1",1954-12-01,0,NA,-7,NA,-3.5
"793","NWT","c1",1954-12-02,2,NA,-2,NA,0
"794","NWT","c1",1954-12-03,3,NA,0,NA,1.5
"795","NWT","c1",1954-12-04,2,NA,-7,NA,-2.5
"796","NWT","c1",1954-12-05,0,NA,-8,NA,-4
"797","NWT","c1",1954-12-06,3,NA,-1,NA,1
"798","NWT","c1",1954-12-07,1,NA,-13,NA,-6
"799","NWT","c1",1954-12-08,-10,NA,-14,NA,-12
"800","NWT","c1",1954-12-09,1,NA,-11,NA,-5
"801","NWT","c1",1954-12-10,1,NA,-9,NA,-4
"802","NWT","c1",1954-12-11,-6,NA,-13,NA,-9.5
"803","NWT","c1",1954-12-12,3,NA,-9,NA,-3
"804","NWT","c1",1954-12-13,1,NA,-9,NA,-4
"805","NWT","c1",1954-12-14,-3,NA,-11,NA,-7
"806","NWT","c1",1954-12-15,0,NA,-8,NA,-4
"807","NWT","c1",1954-12-16,-8,NA,-15,NA,-11.5
"808","NWT","c1",1954-12-17,-5,NA,-13,NA,-9
"809","NWT","c1",1954-12-18,0,NA,-6,NA,-3
"810","NWT","c1",1954-12-19,6,NA,-2,NA,2
"811","NWT","c1",1954-12-20,6,NA,-1,NA,2.5
"812","NWT","c1",1954-12-21,8,NA,-2,NA,3
"813","NWT","c1",1954-12-22,9,NA,-7,NA,1
"814","NWT","c1",1954-12-23,3,NA,-10,NA,-3.5
"815","NWT","c1",1954-12-24,6,NA,-5,NA,0.5
"816","NWT","c1",1954-12-25,-1,NA,-8,NA,-4.5
"817","NWT","c1",1954-12-26,-8,NA,-16,NA,-12
"818","NWT","c1",1954-12-27,-10,"2",-15.4,"2",-12.7
"819","NWT","c1",1954-12-28,-4,"1",-26,"1",-15
"820","NWT","c1",1954-12-29,-5,"1",-9,"1",-7
"821","NWT","c1",1954-12-30,-6,NA,-12,NA,-9
"822","NWT","c1",1954-12-31,-5,NA,-10,NA,-7.5
"823","NWT","c1",1955-01-01,-2,NA,-7,NA,-4.5
"824","NWT","c1",1955-01-02,4,NA,-3,NA,0.5
"825","NWT","c1",1955-01-03,4,NA,-10,NA,-3
"826","NWT","c1",1955-01-04,1,NA,-8,NA,-3.5
"827","NWT","c1",1955-01-05,-6,NA,-15,NA,-10.5
"828","NWT","c1",1955-01-06,-3,"1",-16.1,"2",-9.6
"829","NWT","c1",1955-01-07,-3,"1",-13.8,"2",-8.4
"830","NWT","c1",1955-01-08,-5,"1",-13.8,"2",-9.4
"831","NWT","c1",1955-01-09,-4,"1",-18.6,"2",-11.3
"832","NWT","c1",1955-01-10,-1,"1",-9,"1",-5
"833","NWT","c1",1955-01-11,-10,NA,-14,NA,-12
"834","NWT","c1",1955-01-12,-2,NA,-13,NA,-7.5
"835","NWT","c1",1955-01-13,3,NA,-7,NA,-2
"836","NWT","c1",1955-01-14,-3,NA,-12,NA,-7.5
"837","NWT","c1",1955-01-15,-1,NA,-12,NA,-6.5
"838","NWT","c1",1955-01-16,-2,NA,-13,NA,-7.5
"839","NWT","c1",1955-01-17,-8,NA,-15,NA,-11.5
"840","NWT","c1",1955-01-18,-3,NA,-15,NA,-9
"841","NWT","c1",1955-01-19,1,NA,-12,NA,-5.5
"842","NWT","c1",1955-01-20,-8,NA,-14,NA,-11
"843","NWT","c1",1955-01-21,-1,"2",-14,"1",-7.5
"844","NWT","c1",1955-01-22,-2.7,"2",-16,"1",-9.4
"845","NWT","c1",1955-01-23,-6,NA,-16,NA,-11
"846","NWT","c1",1955-01-24,-6,NA,-8,NA,-7
"847","NWT","c1",1955-01-25,-3,NA,-6,NA,-4.5
"848","NWT","c1",1955-01-26,-5,NA,-9,NA,-7
"849","NWT","c1",1955-01-27,-5,NA,-8,NA,-6.5
"850","NWT","c1",1955-01-28,-2,NA,-9,NA,-5.5
"851","NWT","c1",1955-01-29,0,NA,-5,NA,-2.5
"852","NWT","c1",1955-01-30,4,NA,-2,NA,1
"853","NWT","c1",1955-01-31,1,NA,-8,NA,-3.5
"854","NWT","c1",1955-02-01,-3,NA,-11,NA,-7
"855","NWT","c1",1955-02-02,-5,NA,-13,NA,-9
"856","NWT","c1",1955-02-03,-6,"1",-14,"1",-10
"857","NWT","c1",1955-02-04,-11,"1",-14,"1",-12.5
"858","NWT","c1",1955-02-05,-9,"1",-14,"1",-11.5
"859","NWT","c1",1955-02-06,-9,NA,-19,NA,-14
"860","NWT","c1",1955-02-07,-5,NA,-12,NA,-8.5
"861","NWT","c1",1955-02-08,-1,NA,-6,NA,-3.5
"862","NWT","c1",1955-02-09,-2,"1",-11,"1",-6.5
"863","NWT","c1",1955-02-10,-11,"1",-23,"1",-17
"864","NWT","c1",1955-02-11,-4,"1",-16,"1",-10
"865","NWT","c1",1955-02-12,1,"1",-7,"1",-3
"866","NWT","c1",1955-02-13,-1,NA,-8,NA,-4.5
"867","NWT","c1",1955-02-14,4,NA,-5,NA,-0.5
"868","NWT","c1",1955-02-15,1,NA,-6,NA,-2.5
"869","NWT","c1",1955-02-16,2,NA,-9,NA,-3.5
"870","NWT","c1",1955-02-17,1,NA,-4,NA,-1.5
"871","NWT","c1",1955-02-18,-2,"1",-17,"1",-9.5
"872","NWT","c1",1955-02-19,-12,"1",-19,"1",-15.5
"873","NWT","c1",1955-02-20,-10,"1",-19,"1",-14.5
"874","NWT","c1",1955-02-21,-8,"1",-21,"1",-14.5
"875","NWT","c1",1955-02-22,-9,"1",-17,"1",-13
"876","NWT","c1",1955-02-23,-8,"1",-19,"1",-13.5
"877","NWT","c1",1955-02-24,-4,"1",-14,"1",-9
"878","NWT","c1",1955-02-25,0,NA,-7,NA,-3.5
"879","NWT","c1",1955-02-26,-1,NA,-8,NA,-4.5
"880","NWT","c1",1955-02-27,0,NA,-8,NA,-4
"881","NWT","c1",1955-02-28,-6,NA,-10,NA,-8
"882","NWT","c1",1955-03-01,-2,NA,-8,NA,-5
"883","NWT","c1",1955-03-02,2,NA,-4,NA,-1
"884","NWT","c1",1955-03-03,0,NA,-6,NA,-3
