"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","para_morph","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","col_index"
"149","NEON.BET.D13.000235","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"150","NEON.BET.D13.000418","NIWO","NIWO_008","S",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"151","NEON.BET.D13.000101","NIWO","NIWO_009","E",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"152","NEON.BET.D13.000417","NIWO","NIWO_008","S",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"153","NEON.BET.D13.000127","NIWO","NIWO_010","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"154","NEON.BET.D13.000022","NIWO","NIWO_010","W",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"155","NEON.BET.D13.000201","NIWO","NIWO_003","W",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"156","NEON.BET.D13.000231","NIWO","NIWO_005","N",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"157","NEON.BET.D13.000239","NIWO","NIWO_008","N",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"158","NEON.BET.D13.000112","NIWO","NIWO_005","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"159","NEON.BET.D13.000034","NIWO","NIWO_004","W",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"160","NEON.BET.D13.000232","NIWO","NIWO_005","E",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"161","NEON.BET.D13.000285","NIWO","NIWO_006","W",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"162","NEON.BET.D13.000113","NIWO","NIWO_005","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"163","NEON.BET.D13.000106","NIWO","NIWO_002","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"164","NEON.BET.D13.000233","NIWO","NIWO_005","E",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"165","NEON.BET.D13.000294","NIWO","NIWO_005","S",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"166","NEON.BET.D13.000122","NIWO","NIWO_007","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"167","NEON.BET.D13.000240","NIWO","NIWO_008","W",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"168","NEON.BET.D13.000453","NIWO","NIWO_004","E",2015-07-28,"genus","D13.2015.MorphK","Harpalus sp.","Harpalus sp./D13.2015.MorphK",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"169","NEON.BET.D13.000455","NIWO","NIWO_004","E",2015-07-28,"genus","D13.2015.MorphK","Harpalus sp.","Harpalus sp./D13.2015.MorphK",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"170","NEON.BET.D13.000415","NIWO","NIWO_003","E",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"171","NEON.BET.D13.000454","NIWO","NIWO_004","E",2015-07-28,"genus","D13.2015.MorphK","Harpalus sp.","Harpalus sp./D13.2015.MorphK",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"172","NEON.BET.D13.000132","NIWO","NIWO_010","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"173","NEON.BET.D13.000131","NIWO","NIWO_010","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"174","NEON.BET.D13.000210","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"175","NEON.BET.D13.000128","NIWO","NIWO_010","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"176","NEON.BET.D13.000108","NIWO","NIWO_002","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"177","NEON.BET.D13.000451","NIWO","NIWO_004","E",2015-07-28,"genus","D13.2015.MorphH","Harpalus sp.","Harpalus sp./D13.2015.MorphH",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"178","NEON.BET.D13.000384","NIWO","NIWO_008","S",2015-07-28,"species",NA,"Cymindis cribricollis","Cymindis cribricollis",2015,7,28,208,"Cymindis cribricollis","CYMCRI",2
"179","NEON.BET.D13.000109","NIWO","NIWO_005","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"180","NEON.BET.D13.000293","NIWO","NIWO_005","E",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"181","NEON.BET.D13.000019","NIWO","NIWO_009","S",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"182","NEON.BET.D13.000447","NIWO","NIWO_003","W",2015-07-28,"genus","D13.2015.MorphJ","Amara sp.","Amara sp./D13.2015.MorphJ",2015,7,28,208,"Amara quenseli","AMAQUE",2
"183","NEON.BET.D13.000446","NIWO","NIWO_003","W",2015-07-28,"genus","D13.2015.MorphJ","Amara sp.","Amara sp./D13.2015.MorphJ",2015,7,28,208,"Amara quenseli","AMAQUE",2
"184","NEON.BET.D13.000450","NIWO","NIWO_004","E",2015-07-28,"genus","D13.2015.MorphH","Harpalus sp.","Harpalus sp./D13.2015.MorphH",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"185","NEON.BET.D13.000135","NIWO","NIWO_010","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"186","NEON.BET.D13.000344","NIWO","NIWO_006","S",2015-07-28,"species",NA,"Calathus ingratus","Calathus ingratus",2015,7,28,208,"Calathus ingratus","CALING",2
"187","NEON.BET.D13.000110","NIWO","NIWO_005","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"188","NEON.BET.D13.000124","NIWO","NIWO_009","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"189","NEON.BET.D13.000097","NIWO","NIWO_006","E",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"190","NEON.BET.D13.000307","NIWO","NIWO_008","N",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"191","NEON.BET.D13.000033","NIWO","NIWO_001","E",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"192","NEON.BET.D13.000452","NIWO","NIWO_004","E",2015-07-28,"genus","D13.2015.MorphH","Harpalus sp.","Harpalus sp./D13.2015.MorphH",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"193","NEON.BET.D13.000136","NIWO","NIWO_010","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"194","NEON.BET.D13.000398","NIWO","NIWO_002","S",2015-07-28,"species",NA,"Notiophilus directus","Notiophilus directus",2015,7,28,208,"Notiophilus directus","NOTDIR",2
"195","NEON.BET.D13.000397","NIWO","NIWO_002","S",2015-07-28,"species",NA,"Notiophilus directus","Notiophilus directus",2015,7,28,208,"Notiophilus directus","NOTDIR",2
"196","NEON.BET.D13.000283","NIWO","NIWO_006","E",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"197","NEON.BET.D13.000409","NIWO","NIWO_006","E",2015-07-28,"species",NA,"Amara sinuosa","Amara sinuosa",2015,7,28,208,"Amara quenseli","AMAQUE",2
"198","NEON.BET.D13.000107","NIWO","NIWO_002","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"199","NEON.BET.D13.000448","NIWO","NIWO_004","N",2015-07-28,"genus","D13.2015.MorphH","Harpalus sp.","Harpalus sp./D13.2015.MorphH",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"200","NEON.BET.D13.000312","NIWO","NIWO_009","N",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"201","NEON.BET.D13.000449","NIWO","NIWO_004","N",2015-07-28,"genus","D13.2015.MorphH","Harpalus sp.","Harpalus sp./D13.2015.MorphH",2015,7,28,208,"Harpalus nigritarsis","HARNIG",2
"202","NEON.BET.D13.000125","NIWO","NIWO_009","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"203","NEON.BET.D13.000119","NIWO","NIWO_007","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"204","NEON.BET.D13.000118","NIWO","NIWO_007","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"205","NEON.BET.D13.000094","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"206","NEON.BET.D13.000401","NIWO","NIWO_002","N",2015-07-28,"species",NA,"Notiophilus directus","Notiophilus directus",2015,7,28,208,"Notiophilus directus","NOTDIR",2
"207","NEON.BET.D13.000236","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"208","NEON.BET.D13.000295","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"209","NEON.BET.D13.000311","NIWO","NIWO_009","W",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"210","NEON.BET.D13.000416","NIWO","NIWO_003","S",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"211","NEON.BET.D13.000402","NIWO","NIWO_002","N",2015-07-28,"species",NA,"Notiophilus directus","Notiophilus directus",2015,7,28,208,"Notiophilus directus","NOTDIR",2
"212","NEON.BET.D13.000400","NIWO","NIWO_002","N",2015-07-28,"species",NA,"Notiophilus directus","Notiophilus directus",2015,7,28,208,"Notiophilus directus","NOTDIR",2
"213","NEON.BET.D13.000202","NIWO","NIWO_003","N",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"214","NEON.BET.D13.000104","NIWO","NIWO_001","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"215","NEON.BET.D13.000399","NIWO","NIWO_002","N",2015-07-28,"species",NA,"Notiophilus directus","Notiophilus directus",2015,7,28,208,"Notiophilus directus","NOTDIR",2
"216","NEON.BET.D13.000020","NIWO","NIWO_010","E",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"217","NEON.BET.D13.000100","NIWO","NIWO_008","W",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"218","NEON.BET.D13.000292","NIWO","NIWO_004","N",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"219","NEON.BET.D13.000413","NIWO","NIWO_003","N",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"220","NEON.BET.D13.000414","NIWO","NIWO_003","N",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"221","NEON.BET.D13.000419","NIWO","NIWO_008","W",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"222","NEON.BET.D13.000021","NIWO","NIWO_010","S",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"223","NEON.BET.D13.000129","NIWO","NIWO_009","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"224","NEON.BET.D13.000313","NIWO","NIWO_009","E",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"225","NEON.BET.D13.000383","NIWO","NIWO_006","S",2015-07-28,"species",NA,"Cymindis cribricollis","Cymindis cribricollis",2015,7,28,208,"Cymindis cribricollis","CYMCRI",2
"226","NEON.BET.D13.000284","NIWO","NIWO_006","S",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"227","NEON.BET.D13.000412","NIWO","NIWO_003","N",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"228","NEON.BET.D13.000411","NIWO","NIWO_003","N",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"229","NEON.BET.D13.000130","NIWO","NIWO_009","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"230","NEON.BET.D13.000099","NIWO","NIWO_008","N",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"231","NEON.BET.D13.000123","NIWO","NIWO_009","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"232","NEON.BET.D13.000237","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"233","NEON.BET.D13.000211","NIWO","NIWO_010","W",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"234","NEON.BET.D13.000121","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"235","NEON.BET.D13.000111","NIWO","NIWO_005","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"236","NEON.BET.D13.000035","NIWO","NIWO_002","S",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"237","NEON.BET.D13.000120","NIWO","NIWO_007","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"238","NEON.BET.D13.000039","NIWO","NIWO_003","W",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"239","NEON.BET.D13.000308","NIWO","NIWO_005","W",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"240","NEON.BET.D13.000116","NIWO","NIWO_007","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"241","NEON.BET.D13.000037","NIWO","NIWO_003","W",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"242","NEON.BET.D13.000234","NIWO","NIWO_005","S",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"243","NEON.BET.D13.000309","NIWO","NIWO_007","S",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"244","NEON.BET.D13.000095","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"245","NEON.BET.D13.000297","NIWO","NIWO_002","W",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"246","NEON.BET.D13.000038","NIWO","NIWO_003","W",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"247","NEON.BET.D13.000117","NIWO","NIWO_007","E",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"248","NEON.BET.D13.000036","NIWO","NIWO_003","W",2015-07-28,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,7,28,208,"Amara quenseli","AMAQUE",2
"249","NEON.BET.D13.000133","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"250","NEON.BET.D13.000350","NIWO","NIWO_008","E",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"251","NEON.BET.D13.000096","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"252","NEON.BET.D13.000134","NIWO","NIWO_010","S",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"253","NEON.BET.D13.000405","NIWO","NIWO_004","N",2015-07-28,"species",NA,"Syntomus americanus","Syntomus americanus",2015,7,28,208,"Syntomus americanus","SYNAME",2
"254","NEON.BET.D13.000238","NIWO","NIWO_007","W",2015-07-28,"species",NA,"Cymindis unicolor","Cymindis unicolor",2015,7,28,208,"Cymindis unicolor","CYMUNI1",2
"255","NEON.BET.D13.000098","NIWO","NIWO_006","W",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"256","NEON.BET.D13.000040","NIWO","NIWO_003","E",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"257","NEON.BET.D13.000281","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"258","NEON.BET.D13.000114","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"259","NEON.BET.D13.000102","NIWO","NIWO_005","N",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"260","NEON.BET.D13.000282","NIWO","NIWO_006","N",2015-07-28,"species",NA,"Amara alpina","Amara alpina",2015,7,28,208,"Amara alpina","AMAALP",2
"261","NEON.BET.D13.000018","NIWO","NIWO_010","N",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"262","NEON.BET.D13.000105","NIWO","NIWO_001","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"263","NEON.BET.D13.000291","NIWO","NIWO_005","N",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"264","NEON.BET.D13.000032","NIWO","NIWO_001","S",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"265","NEON.BET.D13.000199","NIWO","NIWO_008","S",2015-07-28,"species",NA,"Carabus taedatus","Carabus taedatus",2015,7,28,208,"Carabus taedatus","CARTAE2",2
"266","NEON.BET.D13.000310","NIWO","NIWO_007","N",2015-07-28,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,7,28,208,"Pterostichus restrictus","PTERES",2
"267","NEON.BET.D13.000115","NIWO","NIWO_005","W",2015-07-28,"species",NA,"Calathus advena","Calathus advena",2015,7,28,208,"Calathus advena","CALADV",2
"268","NEON.BET.D13.000439","NIWO","NIWO_008","W",2015-08-11,"subspecies",NA,"Amara quenseli quenseli","Amara quenseli quenseli",2015,8,11,222,"Amara quenseli","AMAQUE",3
"269","NEON.BET.D13.000025","NIWO","NIWO_002","E",2015-08-11,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,8,11,222,"Pterostichus restrictus","PTERES",3
"270","NEON.BET.D13.000378","NIWO","NIWO_004","E",2015-08-11,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG",3
"271","NEON.BET.D13.000203","NIWO","NIWO_003","S",2015-08-11,"species",NA,"Carabus taedatus","Carabus taedatus",2015,8,11,222,"Carabus taedatus","CARTAE2",3
"272","NEON.BET.D13.000379","NIWO","NIWO_004","S",2015-08-11,"species",NA,"Harpalus nigritarsis","Harpalus nigritarsis",2015,8,11,222,"Harpalus nigritarsis","HARNIG",3
"273","NEON.BET.D13.000262","NIWO","NIWO_007","N",2015-08-11,"family","D13.2015.MorphO","Carabidae spp.","Carabidae spp./D13.2015.MorphO",2015,8,11,222,"Pterostichus restrictus","PTERES",3
